STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR004762,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-25
STNR004762,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004762,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-08-12
STNR004762,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,4,7-trinsskala,7.5,Afløsningsopgave,intern censur,2019-07-22
STNR004762,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,0,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004762,"Informationsteknologi, cand.polyt.",2255,02255 Moderne kryptologi,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-01
STNR004762,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004762,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-03-08
STNR004762,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004762,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR004762,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-21
STNR004762,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR004762,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,IB,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-17
STNR004762,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-20
STNR004762,"Informationsteknologi, cand.polyt.",E01-32,Institut for Matematik og Computer Science,4,7-trinsskala,32.5,Projekt,ekstern censur,2021-08-23
STNR004763,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004763,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR004763,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004763,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,EM,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004763,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-24
STNR004763,"Informationsteknologi, cand.polyt.",2246,02246 Modeltjek,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-12-17
STNR004763,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-04-02
STNR004763,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR004763,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR004763,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-20
STNR004763,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR004763,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004763,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-19
STNR004763,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-19
STNR004763,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR004763,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR004763,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-02-25
STNR004764,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,12,7-trinsskala,5.0,Mundtlig,intern censur,2020-01-24
STNR004764,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-06-23
STNR004764,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR004764,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004764,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-17
STNR004764,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR004764,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR004764,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004764,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004764,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR004764,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR004764,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR004764,"Informationsteknologi, cand.polyt.",42104,42104 Introduktion til financial engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-27
STNR004764,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR004764,"Informationsteknologi, cand.polyt.",02255-1,02255 Praktisk kryptologi,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-13
STNR004764,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,7,7-trinsskala,30.0,Projekt,ekstern censur,2020-07-21
STNR004764,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2020-01-03
STNR004765,"Informationsteknologi, cand.polyt.",1227,01227 Grafteori,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-03
STNR004765,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-15
STNR004765,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR004765,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004765,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR004765,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-08-03
STNR004765,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004765,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-12-12
STNR004765,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR004765,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR004765,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR004765,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR004765,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004765,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR004765,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-02-11
STNR004782,"Informationsteknologi, cand.polyt.",2155,02155 Computerarkitektur,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-20
STNR004782,"Informationsteknologi, cand.polyt.",2155,02155 Computerarkitektur,0,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-13
STNR004782,"Informationsteknologi, cand.polyt.",2155,02155 Computerarkitektur,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-12
STNR004782,"Informationsteknologi, cand.polyt.",2155,02155 Computerarkitektur,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-20
STNR004782,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR004782,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-04-05
STNR004782,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,2,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004782,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004782,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-08-19
STNR004782,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,0,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR004782,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-10-02
STNR004782,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004782,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-08-12
STNR004782,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,EM,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004782,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-02-12
STNR004782,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,2,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-24
STNR004782,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004782,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR004782,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004782,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-10
STNR004782,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-05-22
STNR004782,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-20
STNR004782,"Informationsteknologi, cand.polyt.",2502,02502 Billedanalyse,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-02
STNR004782,"Informationsteknologi, cand.polyt.",2561,02561 Computergrafik,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-25
STNR004782,"Informationsteknologi, cand.polyt.",2561,02561 Computergrafik,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-02
STNR004782,"Informationsteknologi, cand.polyt.",2561,02561 Computergrafik,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-20
STNR004782,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-11
STNR004782,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-24
STNR004782,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-14
STNR004782,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-20
STNR004782,"Informationsteknologi, cand.polyt.",02244-3,02244 Sprog-baseret sikkerhed,2,7-trinsskala,7.5,Skriftlig,intern censur,2020-05-19
STNR004782,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,7,7-trinsskala,30.0,Projekt,ekstern censur,2021-03-15
STNR004795,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,7,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-20
STNR004795,"Informationsteknologi, cand.polyt.",2228,02228 Fejltolerante systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-01-19
STNR004795,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-26
STNR004795,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004795,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-02-12
STNR004795,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-05-18
STNR004795,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004795,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004795,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2017-12-20
STNR004795,"Informationsteknologi, cand.polyt.",31343,31343 Introduktion til programmerbare logiske kontrollere,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2017-07-17
STNR004795,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-20
STNR004795,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2019-04-29
STNR004795,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,EM,7-trinsskala,30.0,Projekt,ekstern censur,2019-01-07
STNR004808,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR004808,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR004808,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004808,"Informationsteknologi, cand.polyt.",2228,02228 Fejltolerante systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-01-19
STNR004808,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-21
STNR004808,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004808,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-02-12
STNR004808,"Informationsteknologi, cand.polyt.",2246,02246 Modeltjek,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2017-12-19
STNR004808,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004808,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004808,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR004808,"Informationsteknologi, cand.polyt.",2564,02564 Realtidsgrafik,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-16
STNR004808,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR004808,"Informationsteknologi, cand.polyt.",2823,02823 Computerspilprototyper,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-22
STNR004808,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR004808,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-01-20
STNR004809,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,12,7-trinsskala,10.0,Skriftlig,intern censur,2018-02-21
STNR004809,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR004809,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004809,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-26
STNR004809,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-25
STNR004809,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-02-12
STNR004809,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-12-12
STNR004809,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004809,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-11
STNR004809,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004809,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR004809,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-01-15
STNR004809,"Informationsteknologi, cand.polyt.",42429,42429 Projektledelse,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-09-14
STNR004809,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR004809,"Informationsteknologi, cand.polyt.",E01-32,Institut for Matematik og Computer Science,12,7-trinsskala,32.5,Projekt,ekstern censur,2019-07-18
STNR004811,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004811,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004811,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004811,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-24
STNR004811,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR004811,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR004811,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,10,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-14
STNR004811,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004811,"Informationsteknologi, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-24
STNR004811,"Informationsteknologi, cand.polyt.",2454,02454 Introduktion til kognitionsvidenskab,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-01-31
STNR004811,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-29
STNR004811,"Informationsteknologi, cand.polyt.",2457,02457 Signalbehandling i ikke-lineære systemer,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-01-04
STNR004811,"Informationsteknologi, cand.polyt.",2460,02460 Avanceret machine learning,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-12
STNR004811,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-16
STNR004811,"Informationsteknologi, cand.polyt.",E22-30,Institut for Sundhedsteknologi,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-01-28
STNR004812,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR004812,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-15
STNR004812,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004812,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-12-19
STNR004812,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-09
STNR004812,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004812,"Informationsteknologi, cand.polyt.",2246,02246 Modeltjek,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-12-17
STNR004812,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-24
STNR004812,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR004812,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR004812,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004812,"Informationsteknologi, cand.polyt.",2614,02614 High-performance computing,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-21
STNR004812,"Informationsteknologi, cand.polyt.",2635,02635 Programmering af matematisk software,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-21
STNR004812,"Informationsteknologi, cand.polyt.",30532,30532 Introduktion til digital kortlægning og GIS,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR004812,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR004812,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-07-07
STNR004831,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR004831,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004831,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR004831,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-07-09
STNR004831,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR004831,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-01-11
STNR004831,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-01-11
STNR004831,"Informationsteknologi, cand.polyt.",2258,02258 Parallelle computersystemer,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-23
STNR004831,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-02
STNR004831,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
